Battery History (2% used, 106KB used of 4096KB, 119 strings using 7398):
                    0 (14) RESET:TIME: 2025-08-23-03-26-39
          +4m17s349ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m17s552ms (1) 041 -wake_lock
          +4m18s931ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m19s135ms (1) 041 -wake_lock
          +4m21s433ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m21s636ms (1) 041 -wake_lock
          +4m23s930ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m24s134ms (1) 041 -wake_lock
          +4m26s431ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m26s633ms (1) 041 -wake_lock
          +4m27s967ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m28s083ms (1) 041 -mobile_radio
          +4m28s152ms (2) 041 stats=0:"modem-data"
          +4m28s203ms (1) 041 -wake_lock
          +4m29s156ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m29s367ms (1) 041 -wake_lock
          +4m32s606ms (2) 041 wakeupap=u0a411:""
          +4m32s606ms (1) 041 +mobile_radio
          +4m32s678ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m32s934ms (1) 041 -wake_lock
          +4m34s732ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m34s938ms (1) 041 -wake_lock
          +4m35s790ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m35s992ms (1) 041 -wake_lock
          +4m38s669ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m38s873ms (1) 041 -wake_lock
          +4m40s811ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m41s015ms (1) 041 -wake_lock
          +4m42s032ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m42s237ms (1) 041 -wake_lock
          +4m43s152ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m43s189ms (1) 041 -mobile_radio
          +4m43s320ms (2) 041 stats=0:"modem-data"
          +4m43s446ms (1) 041 -wake_lock
          +4m44s515ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m44s656ms (2) 041 wakeupap=u0a411:""
          +4m44s656ms (1) 041 +mobile_radio
          +4m44s850ms (1) 041 -wake_lock
          +4m47s583ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m47s833ms (1) 041 -wake_lock
          +4m50s513ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m50s783ms (1) 041 -wake_lock
          +4m53s663ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m53s869ms (1) 041 -wake_lock
          +4m54s512ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m54s716ms (1) 041 -wake_lock
          +4m56s703ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m56s910ms (1) 041 -wake_lock
          +4m57s073ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +4m57s276ms (1) 041 -wake_lock
          +4m59s427ms (2) 041 +wake_lock=u0a225:"*job*/com.google.android.apps.tachyon/androidx.work.impl.background.systemjob.SystemJobService"
          +4m59s444ms (2) 041 +job=u0a225:"com.google.android.apps.tachyon/androidx.work.impl.background.systemjob.SystemJobService"
          +4m59s450ms (2) 041 +job=u0a299:"com.microsoft.office.onenote/androidx.work.impl.background.systemjob.SystemJobService"
          +4m59s458ms (2) 041 +job=1000:"android/com.android.server.MountServiceIdler"
          +4m59s467ms (2) 041 -job=1000:"android/com.android.server.MountServiceIdler"
          +4m59s508ms (2) 041 -job=u0a225:"com.google.android.apps.tachyon/androidx.work.impl.background.systemjob.SystemJobService"
          +4m59s863ms (2) 041 -job=u0a299:"com.microsoft.office.onenote/androidx.work.impl.background.systemjob.SystemJobService"
          +4m59s887ms (2) 041 +job=u0a299:"com.microsoft.office.onenote/androidx.work.impl.background.systemjob.SystemJobService"
          +4m59s895ms (2) 041 -job=u0a299:"com.microsoft.office.onenote/androidx.work.impl.background.systemjob.SystemJobService"
          +4m59s897ms (1) 041 -wake_lock
          +5m02s133ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m02s338ms (1) 041 -wake_lock
          +5m02s703ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m02s909ms (1) 041 -wake_lock
          +5m04s630ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m04s833ms (1) 041 -wake_lock
          +5m05s695ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m05s899ms (1) 041 -wake_lock
          +5m07s132ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m07s335ms (1) 041 -wake_lock
          +5m09s222ms (2) 041 +wake_lock=u0a301:"*job*/com.jio.myjio/com.ril.jio.jiosdk.service.AMContactPhotoUploadService"
          +5m09s246ms (2) 041 +job=u0a301:"com.jio.myjio/com.ril.jio.jiosdk.service.AMContactPhotoUploadService"
          +5m09s260ms (2) 041 -job=u0a301:"com.jio.myjio/com.ril.jio.jiosdk.service.AMContactPhotoUploadService"
          +5m09s260ms (1) 041 -wake_lock
          +5m09s651ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m09s855ms (1) 041 -wake_lock
          +5m10s160ms (2) 041 +wake_lock=1000:"*job*/android/com.android.server.MountServiceIdler"
          +5m10s180ms (2) 041 +job=1000:"android/com.android.server.MountServiceIdler"
          +5m10s224ms (2) 041 -job=1000:"android/com.android.server.MountServiceIdler"
          +5m10s224ms (1) 041 -wake_lock
          +5m12s152ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m12s355ms (1) 041 -wake_lock
          +5m15s152ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m15s356ms (1) 041 -wake_lock
          +5m17s652ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m17s985ms (1) 041 -wake_lock
          +5m21s394ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m21s600ms (1) 041 -wake_lock
          +5m23s863ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m24s112ms (1) 041 -wake_lock
          +5m26s514ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m26s716ms (1) 041 -wake_lock
          +5m29s011ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m29s216ms (1) 041 -wake_lock
          +5m32s113ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m32s317ms (1) 041 -wake_lock
          +5m34s833ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m35s037ms (1) 041 -wake_lock
          +5m38s034ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m38s238ms (1) 041 -wake_lock
          +5m40s530ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m40s732ms (1) 041 -wake_lock
          +5m43s051ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m43s254ms (1) 041 -wake_lock
          +5m45s553ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m45s756ms (1) 041 -wake_lock
          +5m48s271ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m48s475ms (1) 041 -wake_lock
          +5m50s772ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m50s975ms (1) 041 -wake_lock
          +5m52s011ms (2) 041 +wake_lock=1002:"bluetooth_timer"
          +5m52s013ms (1) 041 -wake_lock
          +5m52s019ms (2) 041 +wake_lock=1002:"bluetooth_timer"
          +5m52s020ms (1) 041 -wake_lock
          +5m53s711ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m53s914ms (1) 041 -wake_lock
          +5m54s144ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m54s349ms (1) 041 -wake_lock
          +5m56s433ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m56s637ms (1) 041 -wake_lock
          +5m57s182ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m57s388ms (1) 041 -wake_lock
          +5m58s934ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +5m59s137ms (1) 041 -wake_lock
          +6m00s183ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m00s388ms (1) 041 -wake_lock
          +6m02s506ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m02s708ms (1) 041 -wake_lock
          +6m03s263ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m03s468ms (1) 041 -wake_lock
          +6m05s232ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m05s434ms (1) 041 -wake_lock
          +6m06s269ms (2) 041 +wake_lock=1000:"*job*/android/com.android.server.MountServiceIdler"
          +6m06s284ms (2) 041 +job=1000:"android/com.android.server.MountServiceIdler"
          +6m06s298ms (2) 041 -job=1000:"android/com.android.server.MountServiceIdler"
          +6m06s298ms (1) 041 -wake_lock
          +6m07s733ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m07s936ms (1) 041 -wake_lock
          +6m09s344ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m09s551ms (1) 041 -wake_lock
          +6m10s677ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m10s879ms (1) 041 -wake_lock
          +6m13s711ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m13s914ms (1) 041 -wake_lock
          +6m16s211ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m16s415ms (1) 041 -wake_lock
          +6m18s463ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m18s669ms (1) 041 -wake_lock
          +6m18s833ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m19s037ms (1) 041 -wake_lock
          +6m21s390ms (2) 041 +wake_lock=1000:"*alarm*:TIME_TICK"
          +6m21s497ms (2) 041 +tmpwhitelist=1000:"broadcast:1000:com.oplus.battery/com.oplus.powermanager.powercurve.SaveBatteryStatsReceiver,reason:"
          +6m21s527ms (2) 041 stats=0:"get-stats"
          +6m21s559ms (2) 041 +job=1000:"android/com.android.server.MountServiceIdler"
          +6m21s573ms (2) 041 -job=1000:"android/com.android.server.MountServiceIdler"
          +6m21s906ms (1) 041 -wake_lock
          +6m24s212ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m24s414ms (1) 041 -wake_lock
          +6m24s500ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m24s706ms (1) 041 -wake_lock
          +6m26s865ms (2) 041 +wake_lock=1000:"com.heytap.mcs"
          +6m26s871ms (1) 041 -wake_lock
          +6m27s584ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m27s789ms (1) 041 -wake_lock
          +6m28s273ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m28s478ms (1) 041 -wake_lock
          +6m30s582ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m30s972ms (1) 041 -wake_lock
          +6m31s825ms (2) 041 -tmpwhitelist=1000:"broadcast:1000:com.oplus.battery/com.oplus.powermanager.powercurve.SaveBatteryStatsReceiver,reason:"
          +6m33s552ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m33s783ms (1) 041 -wake_lock
          +6m34s106ms (2) 041 +wake_lock=u0a208:"WorkManager:TikTokListenableWorker startWork -> com.google.apps.tiktok.sync.impl.workmanager.SyncPeriodicWorker startWork() -> com.google.apps.tiktok.sync.impl.workmanager.SyncPeriodicWorker startWork() -> NoAccountWorkerFactory startWork()"
          +6m34s175ms (2) 041 +job=1000:"android/com.android.server.MountServiceIdler"
          +6m34s187ms (2) 041 -job=1000:"android/com.android.server.MountServiceIdler"
          +6m34s290ms (1) 041 -wake_lock
          +6m36s111ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m36s316ms (1) 041 -wake_lock
          +6m36s583ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m36s786ms (1) 041 -wake_lock
          +6m38s830ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m39s034ms (1) 041 -wake_lock
          +6m39s580ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m39s786ms (1) 041 -wake_lock
          +6m41s392ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m41s595ms (1) 041 -wake_lock
          +6m44s591ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m44s793ms (1) 041 -wake_lock
          +6m47s790ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m47s995ms (1) 041 -wake_lock
          +6m48s702ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m48s907ms (1) 041 -wake_lock
          +6m50s292ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m50s495ms (1) 041 -wake_lock
          +6m51s702ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m51s906ms (1) 041 -wake_lock
          +6m53s073ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m53s278ms (1) 041 -wake_lock
          +6m54s783ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m54s988ms (1) 041 -wake_lock
          +6m58s672ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +6m58s874ms (1) 041 -wake_lock
          +7m01s172ms (1) 041 -mobile_radio
          +7m01s182ms (2) 041 +wake_lock=1001:"*telephony-radio*"
          +7m01s183ms (1) 041 -wake_lock
          +7m01s183ms (2) 041 +wake_lock=1000:"*telephony-radio*"
          +7m01s194ms (1) 041 -wake_lock
          +7m01s195ms (2) 041 stats=0:"modem-data"
          +7m01s194ms (4) 041 +wake_lock=1001:"*telephony-radio*"
          +7m01s197ms (1) 041 -wake_lock
          +7m01s204ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m01s440ms (1) 041 -wake_lock
          +7m01s476ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m01s687ms (1) 041 -wake_lock
          +7m04s035ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m04s242ms (1) 041 -wake_lock
          +7m05s331ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m05s536ms (1) 041 -wake_lock
          +7m07s876ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m08s081ms (1) 041 -wake_lock
          +7m08s112ms (2) 041 wakeupap=u0a196:""
          +7m08s112ms (1) 041 +mobile_radio
          +7m08s200ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m08s463ms (1) 041 -wake_lock
          +7m10s894ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m11s099ms (1) 041 -wake_lock
          +7m11s153ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m11s355ms (1) 041 -wake_lock
          +7m13s552ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m13s756ms (1) 041 -wake_lock
          +7m14s053ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m14s255ms (1) 041 -wake_lock
          +7m16s904ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m17s111ms (1) 041 -wake_lock
          +7m17s233ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m17s436ms (1) 041 -wake_lock
          +7m21s233ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m21s437ms (1) 041 -wake_lock
          +7m21s762ms (2) 041 +wake_lock=1001:"*telephony-radio*"
          +7m21s763ms (1) 041 -wake_lock
          +7m21s763ms (2) 041 +wake_lock=1000:"*telephony-radio*"
          +7m21s775ms (1) 041 -wake_lock
          +7m21s775ms (2) 041 +wake_lock=1001:"*telephony-radio*"
          +7m21s776ms (2) 041 stats=0:"procstate-change"
          +7m21s777ms (1) 041 -wake_lock
          +7m23s792ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m23s994ms (1) 041 -wake_lock
          +7m24s133ms (2) 041 +wake_lock=u0a120:"OnScreenFingerprintUiMech"
          +7m24s234ms (1) 041 -wake_lock
          +7m24s268ms (2) 041 +wake_lock=u0a120:"AODDisplayUtil"
          +7m24s294ms (2) 041 +screen_doze
          +7m24s297ms (2) 041 stats=0:"screen-state"
          +7m24s847ms (2) 041 stats=0:"screen-state"
          +7m25s343ms (1) 041 -wake_lock
          +7m25s350ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m25s551ms (1) 041 -wake_lock
          +7m26s707ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m26s910ms (1) 041 -wake_lock
          +7m27s585ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m27s787ms (1) 041 -wake_lock
          +7m28s049ms (2) 041 +wake_lock=u0a120:"OnScreenFingerprintUiMech"
          +7m28s055ms (2) 041 stats=0:"screen-state"
          +7m29s609ms (2) 041 -screen_doze
          +7m29s609ms (2) 041 stats=0:"screen-state"
          +7m30s083ms (1) 041 -wake_lock
          +7m30s825ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m31s027ms (1) 041 -wake_lock
          +7m31s567ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m31s770ms (1) 041 -wake_lock
          +7m33s248ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m33s450ms (1) 041 -wake_lock
          +7m35s021ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m35s228ms (1) 041 -wake_lock
          +7m36s591ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m36s792ms (1) 041 -wake_lock
          +7m38s023ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m38s228ms (1) 041 -wake_lock
          +7m38s511ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m38s549ms (1) 041 -mobile_radio
          +7m38s719ms (2) 041 stats=0:"modem-data"
          +7m38s806ms (1) 041 -wake_lock
          +7m39s816ms (2) 041 wakeupap=u0a411:""
          +7m39s816ms (1) 041 +mobile_radio
          +7m39s881ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m40s141ms (1) 041 -wake_lock
          +7m41s019ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m41s224ms (1) 041 -wake_lock
          +7m42s391ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m42s593ms (1) 041 -wake_lock
          +7m44s021ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m44s227ms (1) 041 -wake_lock
          +7m44s890ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m45s094ms (1) 041 -wake_lock
          +7m47s023ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m47s228ms (1) 041 -wake_lock
          +7m47s411ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m47s616ms (1) 041 -wake_lock
          +7m49s911ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m50s222ms (1) 041 -wake_lock
          +7m52s410ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m52s444ms (2) 041 +job=u0a191:"com.google.android.adservices.api/com.android.adservices.service.measurement.reporting.EventReportingJobService"
          +7m52s458ms (2) 041 +job=1000:"android/com.android.server.MountServiceIdler"
          +7m52s471ms (2) 041 -job=1000:"android/com.android.server.MountServiceIdler"
          +7m52s502ms (2) 041 -job=u0a191:"com.google.android.adservices.api/com.android.adservices.service.measurement.reporting.EventReportingJobService"
          +7m52s612ms (1) 041 -wake_lock
          +7m54s911ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m55s113ms (1) 041 -wake_lock
          +7m55s303ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m55s445ms (1) 041 -mobile_radio
          +7m55s493ms (2) 041 stats=0:"modem-data"
          +7m55s538ms (1) 041 -wake_lock
          +7m56s518ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +7m56s728ms (1) 041 -wake_lock
          +8m00s370ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +8m00s572ms (1) 041 -wake_lock
          +8m05s157ms (2) 041 wakeupap=u0a411:""
          +8m05s157ms (1) 041 +mobile_radio
          +8m05s238ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +8m05s513ms (1) 041 -wake_lock
          +8m07s752ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +8m07s955ms (1) 041 -wake_lock
          +8m10s253ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +8m10s458ms (1) 041 -wake_lock
          +8m12s753ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +8m12s956ms (1) 041 -wake_lock
          +8m15s252ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +8m15s455ms (1) 041 -wake_lock
          +8m17s752ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +8m17s955ms (1) 041 -wake_lock
          +8m18s831ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +8m19s033ms (1) 041 -wake_lock
          +8m19s201ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +8m19s531ms (1) 041 -wake_lock
          +8m21s831ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +8m22s034ms (1) 041 -wake_lock
          +8m22s203ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +8m22s408ms (1) 041 -wake_lock
          +8m24s332ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +8m24s534ms (1) 041 -wake_lock
          +8m26s832ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +8m27s036ms (1) 041 -wake_lock
          +8m28s726ms (1) 041 -mobile_radio
          +8m28s733ms (2) 041 +wake_lock=1001:"*telephony-radio*"
          +8m28s734ms (1) 041 -wake_lock
          +8m28s735ms (2) 041 +wake_lock=1000:"*telephony-radio*"
          +8m28s745ms (1) 041 -wake_lock
          +8m28s746ms (2) 041 stats=0:"modem-data"
          +8m28s745ms (4) 041 +wake_lock=1001:"*telephony-radio*"
          +8m28s747ms (1) 041 -wake_lock
          +8m28s757ms (2) 041 +wake_lock=1001:"RILJ_ACK_WL"
          +8m28s994ms (1) 041 -wake_lock
